# BSM2-style influent (synthesised, not the canonical IWA 609-day file).
# Generated by scripts/generate_bsm2_influent.py at repo setup.
# Profile follows the BSM2 constant-influent composition plus a diurnal
# flow / load pattern and a time-varying temperature T (degC). Replace with
# the official BSM2 file for published comparisons. TSS is omitted (derived).
# Columns: t,SI,SS,XI,XS,XB_H,XB_A,XP,SO,SNO,SNH,SND,XND,SALK,Q,T
t,SI,SS,XI,XS,XB_H,XB_A,XP,SO,SNO,SNH,SND,XND,SALK,Q,T
12.9583,25.6365,50.6803,87.0981,317.05,44.1528,0,0,0,0,20.7852,4.9234,14.0515,6.09806,17987.5,17.6521
12.9688,27.749,56.363,94.2752,352.6,49.1036,0,0,0,0,23.1158,5.47545,15.6271,6.78182,20004.4,17.6819
12.9792,24.6628,51.4199,83.79,321.677,44.7972,0,0,0,0,21.0886,4.99525,14.2566,6.18706,18250,17.7128
12.9896,26.0486,55.6788,88.4982,348.32,48.5075,0,0,0,0,22.8352,5.40898,15.4374,6.6995,19761.6,17.7445
13,26.9886,59.059,91.6918,369.466,51.4524,0,0,0,0,24.2216,5.73737,16.3746,7.10623,20961.3,17.777
13.0104,26.8899,60.1461,91.3564,376.267,52.3995,0,0,0,0,24.6674,5.84297,16.676,7.23703,21347.2,17.8101
13.0208,26.9865,61.5928,91.6846,385.318,53.6599,0,0,0,0,25.2607,5.98351,17.0771,7.4111,21860.6,17.8437
13.0312,27.598,64.1554,93.7622,401.349,55.8924,0,0,0,0,26.3117,6.23246,17.7876,7.71944,22770.2,17.8777
13.0417,25.9795,61.3947,88.2635,384.078,53.4872,0,0,0,0,25.1795,5.96426,17.0221,7.38726,21790.3,17.9118
13.0521,26.4047,63.3104,89.7081,396.062,55.1562,0,0,0,0,25.9651,6.15036,17.5533,7.61776,22470.2,17.946
13.0625,29.8661,72.5105,101.468,453.617,63.1714,0,0,0,0,29.7383,7.04412,20.1041,8.72476,25735.5,17.9801
13.0729,25.1603,61.7306,85.4802,386.179,53.7799,0,0,0,0,25.3172,5.9969,17.1153,7.42768,21909.5,18.0141
13.0833,26.4595,65.4738,89.8942,409.597,57.041,0,0,0,0,26.8524,6.36054,18.1531,7.87808,23238.1,18.0476
13.0938,27.2239,67.8094,92.4911,424.208,59.0758,0,0,0,0,27.8103,6.58743,18.8007,8.15911,24067,18.0807
13.1042,26.193,65.5471,88.9887,410.055,57.1048,0,0,0,0,26.8825,6.36765,18.1734,7.88689,23264.1,18.1131
13.1146,28.7396,72.1244,97.6406,451.202,62.835,0,0,0,0,29.58,7.00662,19.9971,8.67831,25598.5,18.1448
13.125,27.1755,68.2741,92.3269,427.115,59.4806,0,0,0,0,28.0009,6.63257,18.9295,8.21502,24232,18.1756
13.1354,28.1101,70.5835,95.5021,441.562,61.4926,0,0,0,0,28.948,6.85692,19.5698,8.49289,25051.6,18.2054
13.1458,23.5163,58.9264,79.8948,368.636,51.3368,0,0,0,0,24.1672,5.72448,16.3378,7.09026,20914.3,18.2341
13.1562,28.698,71.6622,97.4994,448.311,62.4324,0,0,0,0,29.3905,6.96172,19.8689,8.6227,25434.5,18.2615
13.1667,28.6459,71.1965,97.3222,445.397,62.0266,0,0,0,0,29.1994,6.91647,19.7398,8.56666,25269.2,18.2875
13.1771,26.0518,64.3759,88.5089,402.728,56.0845,0,0,0,0,26.4022,6.25388,17.8487,7.74598,22848.4,18.3121
13.1875,28.8627,70.847,98.059,443.21,61.7221,0,0,0,0,29.0561,6.88252,19.6429,8.5246,25145.1,18.335
13.1979,27.4463,66.8734,93.2469,418.352,58.2603,0,0,0,0,27.4264,6.4965,18.5412,8.04648,23734.8,18.3564
13.2083,28.3501,68.5301,96.3174,428.716,59.7037,0,0,0,0,28.1059,6.65744,19.0005,8.24582,24322.8,18.3759
13.2188,29.5568,70.8599,100.417,443.291,61.7334,0,0,0,0,29.0614,6.88378,19.6465,8.52616,25149.7,18.3937
13.2292,27.2265,64.7293,92.5002,404.939,56.3924,0,0,0,0,26.5471,6.28821,17.9467,7.7885,22973.8,18.4095
13.2396,25.7109,60.6217,87.351,379.242,52.8138,0,0,0,0,24.8625,5.88917,16.8078,7.29425,21516,18.4234
13.25,27.0772,63.3343,91.9928,396.212,55.1771,0,0,0,0,25.975,6.15269,17.5599,7.62065,22478.7,18.4353
13.2604,25.3555,58.8625,86.1434,368.237,51.2812,0,0,0,0,24.141,5.71827,16.3201,7.08258,20891.6,18.4451
13.2708,26.0025,59.9511,88.3416,375.047,52.2296,0,0,0,0,24.5874,5.82403,16.6219,7.21356,21278,18.4528
13.2812,26.0557,59.7108,88.5221,373.544,52.0203,0,0,0,0,24.4889,5.80069,16.5553,7.18465,21192.7,18.4584
13.2917,26.1289,59.5738,88.771,372.687,51.9009,0,0,0,0,24.4327,5.78737,16.5173,7.16817,21144,18.4618
13.3021,28.6883,65.1456,97.4662,407.543,56.7551,0,0,0,0,26.7178,6.32865,18.0621,7.83859,23121.6,18.4631
13.3125,28.2404,63.9436,95.9446,400.024,55.7079,0,0,0,0,26.2249,6.21189,17.7289,7.69396,22695,18.4622
13.3229,25.8809,58.5024,87.9285,365.984,50.9675,0,0,0,0,23.9933,5.68329,16.2202,7.03925,20763.8,18.4592
13.3333,28.646,64.7222,97.3226,404.895,56.3862,0,0,0,0,26.5442,6.28752,17.9447,7.78765,22971.3,18.454
13.3438,24.8182,56.1148,84.318,351.048,48.8874,0,0,0,0,23.0141,5.45135,15.5583,6.75197,19916.4,18.4468
13.3542,26.2136,59.3814,89.0587,371.483,51.7332,0,0,0,0,24.3538,5.76868,16.4639,7.14501,21075.7,18.4375
13.3646,26.9206,61.1628,91.4606,382.627,53.2852,0,0,0,0,25.0844,5.94174,16.9579,7.35936,21708,18.4261
13.375,28.732,65.5332,97.6147,409.968,57.0928,0,0,0,0,26.8768,6.36631,18.1696,7.88523,23259.2,18.4128
13.3854,28.1055,64.4071,95.4862,402.923,56.1117,0,0,0,0,26.4149,6.25691,17.8574,7.74973,22859.5,18.3976
13.3958,27.7366,63.9038,94.233,399.774,55.6732,0,0,0,0,26.2085,6.20801,17.7178,7.68916,22680.8,18.3805
13.4062,28.8943,66.9609,98.1662,418.9,58.3366,0,0,0,0,27.4623,6.505,18.5654,8.05701,23765.9,18.3616
13.4167,28.0975,65.5144,95.4592,409.851,57.0764,0,0,0,0,26.8691,6.36448,18.1644,7.88296,23252.5,18.3411
13.4271,28.9848,68.004,98.4736,425.425,59.2453,0,0,0,0,27.8901,6.60634,18.8546,8.18253,24136.1,18.319
13.4375,26.0537,61.5005,88.5156,384.74,53.5794,0,0,0,0,25.2229,5.97454,17.0515,7.39999,21827.9,18.2954
13.4479,24.8242,58.937,84.3383,368.703,51.3461,0,0,0,0,24.1715,5.72551,16.3407,7.09154,20918,18.2705
13.4583,26.5597,63.3889,90.2345,396.554,55.2246,0,0,0,0,25.9974,6.15799,17.5751,7.62721,22498.1,18.2442
13.4688,28.2614,67.7566,96.016,423.877,59.0298,0,0,0,0,27.7887,6.5823,18.786,8.15275,24048.3,18.2168
13.4792,27.4857,66.1367,93.3806,413.743,57.6185,0,0,0,0,27.1243,6.42493,18.3369,7.95783,23473.3,18.1884
13.4896,28.3441,68.3772,96.2969,427.76,59.5705,0,0,0,0,28.0432,6.64259,18.9581,8.22743,24268.6,18.159
13.5,28.1015,67.8826,95.4728,424.665,59.1395,0,0,0,0,27.8403,6.59454,18.821,8.16791,24093,18.1289
13.5104,27.8371,67.2413,94.5744,420.654,58.5809,0,0,0,0,27.5773,6.53224,18.6432,8.09075,23865.4,18.0981
13.5208,28.2502,68.1344,95.9781,426.241,59.3589,0,0,0,0,27.9436,6.619,18.8908,8.19822,24182.4,18.0668
13.5312,26.1605,62.8958,88.8783,393.469,54.795,0,0,0,0,25.7951,6.11009,17.4383,7.56788,22323.1,18.0352
13.5417,28.6256,68.4889,97.2534,428.459,59.6678,0,0,0,0,28.089,6.65344,18.9891,8.24087,24308.2,18.0032
13.5521,25.7661,61.2391,87.5384,383.105,53.3517,0,0,0,0,25.1157,5.94915,16.979,7.36854,21735.1,17.9712
13.5625,26.9813,63.5855,91.6671,397.784,55.3959,0,0,0,0,26.078,6.1771,17.6296,7.65087,22567.9,17.9393
13.5729,25.2093,58.7969,85.6468,367.826,51.224,0,0,0,0,24.114,5.71189,16.3019,7.07468,20868.3,17.9075
13.5833,27.8266,64.1103,94.5388,401.066,55.8531,0,0,0,0,26.2932,6.22807,17.7751,7.71401,22754.1,17.876
13.5938,25.0231,56.841,85.0141,355.591,49.5201,0,0,0,0,23.3119,5.52189,15.7596,6.83934,20174.1,17.845
13.6042,29.0534,64.9475,98.7069,406.304,56.5825,0,0,0,0,26.6366,6.3094,18.0072,7.81475,23051.3,17.8146
13.6146,25.3061,55.5712,85.9757,347.647,48.4138,0,0,0,0,22.7911,5.39853,15.4075,6.68655,19723.4,17.7849
13.625,27.4916,59.2015,93.4007,370.358,51.5766,0,0,0,0,24.28,5.75121,16.4141,7.12337,21011.9,17.7561
13.6354,26.9479,56.8152,91.5535,355.429,49.4976,0,0,0,0,23.3013,5.51939,15.7525,6.83624,20165,17.7283
13.6458,25.9436,53.4732,88.1414,334.522,46.586,0,0,0,0,21.9307,5.19472,14.8259,6.43412,18978.8,17.7015
13.6562,28.8413,58.0396,97.9862,363.089,50.5643,0,0,0,0,23.8035,5.63833,16.0919,6.98356,20599.5,17.676
13.6667,26.555,52.1178,90.2185,326.043,45.4052,0,0,0,0,21.3748,5.06305,14.4501,6.27103,18497.7,17.6518
13.6771,29.1372,55.7256,98.9914,348.613,48.5484,0,0,0,0,22.8545,5.41354,15.4504,6.70514,19778.2,17.6291
13.6875,25.7411,47.9471,87.4535,299.952,41.7717,0,0,0,0,19.6643,4.65789,13.2937,5.7692,17017.5,17.6079
13.6979,26.046,47.2398,88.4895,295.527,41.1555,0,0,0,0,19.3742,4.58917,13.0976,5.68409,16766.4,17.5883
13.7083,24.4142,43.1222,82.9455,269.767,37.5682,0,0,0,0,17.6855,4.18916,11.956,5.18864,15305,17.5704
13.7188,27.8933,48.0045,94.7655,300.311,41.8217,0,0,0,0,19.6878,4.66346,13.3096,5.7761,17037.9,17.5544
13.7292,28.3894,47.652,96.451,298.105,41.5146,0,0,0,0,19.5433,4.62922,13.2119,5.73369,16912.7,17.5402
13.7396,27.4464,44.9951,93.2473,281.484,39.1999,0,0,0,0,18.4536,4.37111,12.4752,5.414,15969.7,17.5279
13.75,26.9201,43.1837,91.4589,270.152,37.6218,0,0,0,0,17.7107,4.19514,11.973,5.19604,15326.8,17.5176
13.7604,25.8855,40.7261,87.9442,254.778,35.4807,0,0,0,0,16.7028,3.95639,11.2916,4.90033,14454.6,17.5094
13.7708,30.3442,46.9524,103.092,293.728,40.905,0,0,0,0,19.2563,4.56125,13.0179,5.6495,16664.4,17.5032
13.7812,28.1539,42.9785,95.6508,268.868,37.443,0,0,0,0,17.6265,4.1752,11.9161,5.17135,15254,17.4991
13.7917,24.6282,37.2211,83.6725,232.851,32.4272,0,0,0,0,15.2653,3.61589,10.3198,4.4786,13210.6,17.4971
13.8021,26.7192,40.1284,90.7764,251.039,34.96,0,0,0,0,16.4577,3.89833,11.1259,4.82842,14242.4,17.4972
13.8125,23.5862,35.3398,80.1324,221.082,30.7882,0,0,0,0,14.4937,3.43313,9.79824,4.25223,12542.9,17.4995
13.8229,29.2948,43.9659,99.5271,275.045,38.3032,0,0,0,0,18.0315,4.27112,12.1899,5.29016,15604.4,17.5039
13.8333,29.8384,45.035,101.374,281.734,39.2346,0,0,0,0,18.47,4.37498,12.4863,5.4188,15983.9,17.5103
13.8438,29.1367,44.3959,98.9899,277.735,38.6778,0,0,0,0,18.2078,4.31289,12.3091,5.34189,15757.1,17.5189
13.8542,27.0709,41.7943,91.9714,261.46,36.4114,0,0,0,0,17.1409,4.06016,11.5878,5.02886,14833.7,17.5295
13.8646,26.3373,41.3383,89.4789,258.607,36.0141,0,0,0,0,16.9539,4.01586,11.4614,4.97399,14671.9,17.5421
13.875,25.2314,40.382,85.7217,252.625,35.1809,0,0,0,0,16.5616,3.92296,11.1962,4.85892,14332.4,17.5566
13.8854,27.8711,45.6018,94.6899,285.279,39.7284,0,0,0,0,18.7024,4.43004,12.6434,5.48699,16185.1,17.573
13.8958,26.1291,43.7984,88.7716,273.998,38.1573,0,0,0,0,17.9628,4.25485,12.1435,5.27001,15545,17.5912
13.9062,26.6333,45.8134,90.4847,286.603,39.9128,0,0,0,0,18.7892,4.4506,12.7021,5.51246,16260.2,17.6111
13.9167,26.2742,46.4362,89.2647,290.5,40.4554,0,0,0,0,19.0446,4.51111,12.8748,5.5874,16481.2,17.6327
13.9271,26.7257,48.5683,90.7987,303.838,42.3129,0,0,0,0,19.9191,4.71823,13.4659,5.84394,17237.9,17.6558
13.9375,28.3718,53.0347,96.3909,331.779,46.204,0,0,0,0,21.7508,5.15212,14.7043,6.38135,18823.2,17.6804
13.9479,29.452,56.6272,100.061,354.253,49.3338,0,0,0,0,23.2242,5.50112,15.7003,6.81361,20098.2,17.7063
13.9583,27.3547,54.0769,92.9355,338.299,47.112,0,0,0,0,22.1783,5.25337,14.9932,6.50676,19193.1,17.7335
13.9688,27.1761,55.1993,92.3287,345.32,48.0898,0,0,0,0,22.6386,5.3624,15.3044,6.6418,19591.4,17.7618
13.9792,25.6311,53.4388,87.0797,334.307,46.556,0,0,0,0,21.9166,5.19137,14.8163,6.42997,18966.6,17.7911
13.9896,25.4731,54.4486,86.543,340.624,47.4358,0,0,0,0,22.3307,5.28948,15.0963,6.55149,19325,17.8213
14,25.6998,56.2387,87.313,351.823,48.9953,0,0,0,0,23.0649,5.46338,15.5926,6.76687,19960.3,17.8522
